estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category
ZHwAAmP07fgAAAAIczqgAw==,4,3,Evening,/autos_&_vehicles,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,4,3,Evening,/autos_&_vehicles,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,4,3,Evening,/news,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,4,3,Evening,/computers_&_electronics,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,5,4,Evening,/shopping,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,4,13,Evening,/shopping,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,7,9,Evening,/shopping,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,5,4,Evening,/computers_&_electronics,business_&_industrial
ZHwAAmP07fgAAAAIczqgAw==,5,4,Evening,/shopping,business_&_industrial
ZHwAAmQ0LJAAAAAIDNIrAw==,4,20,Evening,/business_&_industrial,business_&_industrial
ZHwAAmQ0LJAAAAAIDNIrAw==,4,20,Evening,/home_&_garden,business_&_industrial
ZHwAAmQ0LJAAAAAIDNIrAw==,3,12,Evening,/autos_&_vehicles,business_&_industrial
ZHwAAmQ0LJAAAAAIDNIrAw==,4,13,Afternoon,/business_&_industrial,news
ZHwAAmQ0LJAAAAAIDNIrAw==,3,26,Afternoon,/sports,news
ZHwAAmQ0LJAAAAAIDNIrAw==,4,13,Afternoon,/business_&_industrial,news
ZHwAAmQ7G/AAAAAINiC9Aw==,4,20,Noon,/computers_&_electronics,jobs_&_education
ZHwAAmQ7G/AAAAAINiC9Aw==,4,20,Noon,/computers_&_electronics,jobs_&_education
ZHwAAmQ7G/AAAAAINiC9Aw==,4,20,Noon,/finance,jobs_&_education
ZHwAAmQ7G/AAAAAINiC9Aw==,3,12,Evening,/people_&_society,people_&_society
ZHwAAmQ7G/AAAAAINiC9Aw==,6,29,Evening,/shopping,shopping
ZHwAAmQ7G/AAAAAINiC9Aw==,4,20,Morning,/finance,jobs_&_education
ZHwAAmQ7G/AAAAAINiC9Aw==,4,20,Noon,/computers_&_electronics,jobs_&_education
ZHwAAmQ7G/AAAAAINiC9Aw==,6,29,Evening,/arts_&_entertainment,shopping
ZHwAAmQ7G/AAAAAINiC9Aw==,6,29,Evening,/shopping,shopping
ZHwAAmQ7G/AAAAAINiC9Aw==,3,12,Evening,/people_&_society,people_&_society
ZHwAAmQ7G/AAAAAINiC9Aw==,6,29,Evening,/food_&_drink,shopping
ZHwAAmRZZdQAAAAILRSnAw==,7,23,Evening,/health,health
ZHwAAmRZZdQAAAAILRSnAw==,4,13,Evening,/business_&_industrial,business_&_industrial
ZHwAAmRZZdQAAAAILRSnAw==,5,21,Evening,/business_&_industrial,business_&_industrial
ZHwAAmRZZdQAAAAILRSnAw==,7,23,Evening,/health,health
ZHwAAmRZZdQAAAAILRSnAw==,4,13,Evening,/business_&_industrial,science
ZHwAAmRZZdQAAAAILRSnAw==,4,13,Evening,/business_&_industrial,science
ZHwAAmRZZdQAAAAILRSnAw==,5,21,Evening,/business_&_industrial,business_&_industrial
ZHwAAmRZZdQAAAAILRSnAw==,5,21,Evening,/science,business_&_industrial
ZHwAAmRZZdQAAAAILRSnAw==,5,21,Evening,/people_&_society,business_&_industrial
ZHwAAmRZZdQAAAAILRSnAw==,7,23,Evening,/health,health
ZHwAAmSS23sAAAAJBC1QAw==,4,13,Evening,/sports,news
ZHwAAmSS23sAAAAJBC1QAw==,2,1,Evening,/sports,news
ZHwAAmSS23sAAAAJBC1QAw==,7,30,Evening,/sports,business_&_industrial
ZHwAAmSS23sAAAAJBC1QAw==,7,30,Evening,/sports,business_&_industrial
ZHwAAmSTTYgAAAAJKZWaAw==,2,25,Morning,/shopping,home_&_garden
ZHwAAmSTTYgAAAAJKZWaAw==,2,25,Morning,/home_&_garden,home_&_garden
ZHwAAmSTTYgAAAAJKZWaAw==,3,26,Evening,/food_&_drink,shopping
ZHwAAmSTTYgAAAAJKZWaAw==,3,26,Evening,/shopping,shopping
ZHwAAmSTTYgAAAAJKZWaAw==,1,31,Evening,/autos_&_vehicles,home_&_garden
ZHwAAmSuHvIAAAAJFC6QAw==,7,9,Morning,/health,beauty_&_fitness
ZHwAAmSuHvIAAAAJFC6QAw==,7,9,Morning,/health,beauty_&_fitness
ZHwAAmSuHvIAAAAJFC6QAw==,5,21,Evening,/business_&_industrial,internet_&_telecom
ZHwAAmSuHvIAAAAJFC6QAw==,5,21,Evening,/computers_&_electronics,internet_&_telecom
ZHwAAmT/utcAAAAIBkeLAw==,5,21,Afternoon,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,5,21,Afternoon,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,3,12,Evening,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,3,12,Evening,/autos_&_vehicles,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,5,14,Evening,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,5,14,Evening,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,5,14,Evening,/business_&_industrial,internet_&_telecom
ZHwAAmT/utcAAAAIBkeLAw==,5,4,Evening,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,5,14,Evening,/business_&_industrial,internet_&_telecom
ZHwAAmT/utcAAAAIBkeLAw==,2,27,Evening,/autos_&_vehicles,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,5,14,Evening,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,2,27,Evening,/business_&_industrial,arts_&_entertainment
ZHwAAmT/utcAAAAIBkeLAw==,5,21,Afternoon,/business_&_industrial,arts_&_entertainment
ZHwAAmTnWDAAAAAIL0oNAw==,7,9,Morning,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,19,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,12,Morning,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,2,25,Afternoon,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,1,31,Morning,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,1,31,Morning,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,2,25,Morning,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,6,22,Afternoon,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,7,23,Afternoon,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,2,1,Morning,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,1,31,Morning,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,12,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,2,1,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,1,10,Evening,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,19,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,12,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,19,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,6,22,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,2,18,Evening,/online_communities,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,19,Morning,/games,home_&_garden
ZHwAAmTnWDAAAAAIL0oNAw==,3,12,Morning,/autos_&_vehicles,news
ZHwAAmTnWDAAAAAIL0oNAw==,3,12,Morning,/people_&_society,news
ZHwAAmTrndwAAAAJENy6Aw==,2,18,Evening,/internet_&_telecom,health
ZHwAAmTrndwAAAAJENy6Aw==,2,18,Evening,/health,health
ZHwAAmTrndwAAAAJENy6Aw==,2,18,Evening,/health,health
ZHwAAmTrndwAAAAJENy6Aw==,2,18,Evening,/internet_&_telecom,health
ZHwAAmTrndwAAAAJENy6Aw==,2,18,Evening,/internet_&_telecom,health
ZHwAAmTrndwAAAAJENy6Aw==,2,18,Evening,/internet_&_telecom,health
ZHwAAmTrndwAAAAJENy6Aw==,3,26,Afternoon,/jobs_&_education,business_&_industrial
ZHwAAmTrndwAAAAJENy6Aw==,3,26,Afternoon,/people_&_society,business_&_industrial
ZHwAAmTvTEsAAAAIBsS5Aw==,4,20,Evening,/business_&_industrial,news
ZHwAAmTvTEsAAAAIBsS5Aw==,4,20,Evening,/computers_&_electronics,news
ZHwAAmTvTEsAAAAIBsS5Aw==,1,10,Evening,/business_&_industrial,business_&_industrial
ZHwAAmTvTEsAAAAIBsS5Aw==,3,12,Evening,/business_&_industrial,business_&_industrial
ZHwAAmTvTEsAAAAIBsS5Aw==,6,29,Afternoon,/business_&_industrial,business_&_industrial
ZHwAAmU5zzYAAAAIByV6Aw==,7,6,Evening,/games,games
ZHwAAmU5zzYAAAAIByV6Aw==,7,6,Evening,/games,games
ZHwAAmU5zzYAAAAIByV6Aw==,7,23,Evening,/computers_&_electronics,shopping
ZHwAAmU5zzYAAAAIByV6Aw==,6,22,Morning,/games,games
ZHwAAmU5zzYAAAAIByV6Aw==,6,22,Evening,/games,games
ZHwAAmU5zzYAAAAIByV6Aw==,2,25,Evening,/internet_&_telecom,shopping
ZHwAAmU5zzYAAAAIByV6Aw==,2,25,Evening,/internet_&_telecom,shopping
ZHwAAmU5zzYAAAAIByV6Aw==,7,9,Evening,/computers_&_electronics,shopping
ZHwAAmU8Eh4AAAAIBGR9Aw==,4,20,Evening,/sports,shopping
ZHwAAmU8Eh4AAAAIBGR9Aw==,4,20,Evening,/shopping,shopping
ZHwAAmU8Eh4AAAAIBGR9Aw==,3,2,Evening,/shopping,business_&_industrial
ZHwAAmU8Eh4AAAAIBGR9Aw==,3,2,Evening,/internet_&_telecom,business_&_industrial
ZHwAAmU8Eh4AAAAIBGR9Aw==,7,6,Evening,/sports,sports
ZHwAAmU8Eh4AAAAIBGR9Aw==,7,6,Evening,/sports,sports
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/travel,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/travel,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/people_&_society,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/travel,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,5,21,Evening,/travel,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/people_&_society,internet_&_telecom
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/people_&_society,internet_&_telecom
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/travel,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/travel,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/travel,internet_&_telecom
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/food_&_drink,real_estate
ZHwAAmU9EUQAAAAJBWAoAw==,6,29,Evening,/food_&_drink,real_estate
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Evening,/travel,autos_&_vehicles
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Evening,/autos_&_vehicles,business_&_industrial
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Morning,/autos_&_vehicles,autos_&_vehicles
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Morning,/travel,autos_&_vehicles
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Morning,/travel,business_&_industrial
ZHwAAmUI/AcAAAAIEaIrAw==,1,12,Evening,/hobbies_&_leisure,business_&_industrial
ZHwAAmUI/AcAAAAIEaIrAw==,1,12,Evening,/autos_&_vehicles,business_&_industrial
ZHwAAmUI/AcAAAAIEaIrAw==,6,15,Morning,/autos_&_vehicles,business_&_industrial
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Morning,/autos_&_vehicles,business_&_industrial
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Morning,/travel,autos_&_vehicles
ZHwAAmUI/AcAAAAIEaIrAw==,7,11,Evening,/travel,business_&_industrial
ZHwAAmUlurkAAAAKBF6eAw==,5,4,Evening,/internet_&_telecom,books_&_literature
ZHwAAmUlurkAAAAKBF6eAw==,7,30,Evening,/health,jobs_&_education
ZHwAAmUlurkAAAAKBF6eAw==,7,30,Evening,/health,jobs_&_education
ZHwAAmUlurkAAAAKBF6eAw==,5,4,Evening,/internet_&_telecom,books_&_literature
ZHwAAmUlurkAAAAKBF6eAw==,7,23,Morning,/health,jobs_&_education
ZHwAAmUlurkAAAAKBF6eAw==,4,3,Evening,/internet_&_telecom,books_&_literature
ZHwAAmV04jMAAAAIGDbiAw==,1,31,Afternoon,/business_&_industrial,science
ZHwAAmV04jMAAAAIGDbiAw==,3,19,Evening,/finance,finance
ZHwAAmV04jMAAAAIGDbiAw==,1,31,Evening,/business_&_industrial,science
ZHwAAmV04jMAAAAIGDbiAw==,5,28,Evening,/science,science
ZHwAAmV04jMAAAAIGDbiAw==,7,30,Evening,/autos_&_vehicles,science
ZHwAAmV04jMAAAAIGDbiAw==,6,22,Evening,/finance,finance
ZHwAAmVT9WwAAAAIG8liAw==,3,26,Evening,/people_&_society,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,6,22,Evening,/news,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,2,27,Evening,/news,science
ZHwAAmVT9WwAAAAIG8liAw==,2,1,Evening,/jobs_&_education,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,2,25,Morning,/business_&_industrial,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,6,5,Evening,/people_&_society,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,6,22,Evening,/people_&_society,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,3,26,Evening,/people_&_society,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,2,27,Evening,/finance,science
ZHwAAmVT9WwAAAAIG8liAw==,3,28,Evening,/people_&_society,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,3,26,Evening,/people_&_society,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,2,1,Evening,/jobs_&_education,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,2,25,Morning,/health,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,3,26,Evening,/news,people_&_society
ZHwAAmVT9WwAAAAIG8liAw==,6,29,Morning,/people_&_society,people_&_society
ZHwAAmVYKNYAAAAIB6/aAw==,7,23,Evening,/travel,travel
ZHwAAmVYKNYAAAAIB6/aAw==,1,31,Evening,/food_&_drink,internet_&_telecom
ZHwAAmVYKNYAAAAIB6/aAw==,2,1,Evening,/internet_&_telecom,business_&_industrial
ZHwAAmVYKNYAAAAIB6/aAw==,2,1,Evening,/internet_&_telecom,business_&_industrial
ZHwAAmVYKNYAAAAIB6/aAw==,1,31,Evening,/internet_&_telecom,business_&_industrial
ZHwAAmVYKNYAAAAIB6/aAw==,2,1,Evening,/travel,travel
ZHwAAmVYKNYAAAAIB6/aAw==,2,1,Evening,/travel,travel
ZHwAAmVYKNYAAAAIB6/aAw==,2,1,Evening,/online_communities,business_&_industrial
ZHwAAmVYKNYAAAAIB6/aAw==,7,23,Evening,/travel,travel
ZHwAAmVYKNYAAAAIB6/aAw==,1,31,Evening,/arts_&_entertainment,internet_&_telecom
ZHwAAmVozLUAAAAJE0JgAw==,7,9,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,2,Morning,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,19,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,5,28,Morning,/games,games
ZHwAAmVozLUAAAAJE0JgAw==,6,5,Afternoon,/games,games
ZHwAAmVozLUAAAAJE0JgAw==,1,7,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,1,7,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,5,4,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,7,9,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,1,17,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,12,Afternoon,/people_&_society,news
ZHwAAmVozLUAAAAJE0JgAw==,1,7,Morning,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,6,5,Morning,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,5,14,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,1,17,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,12,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,7,30,Noon,/games,news
ZHwAAmVozLUAAAAJE0JgAw==,1,10,Morning,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,2,1,Morning,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,1,10,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,5,14,Evening,/games,games
ZHwAAmVozLUAAAAJE0JgAw==,1,17,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,2,Morning,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,2,Morning,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,2,Morning,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,1,10,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,1,10,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,7,30,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,2,1,Afternoon,/games,games
ZHwAAmVozLUAAAAJE0JgAw==,3,2,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,5,14,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,4,3,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,2,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,6,15,Evening,/games,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,7,16,Morning,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,4,3,Morning,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,3,2,Evening,/online_communities,home_&_garden
ZHwAAmVozLUAAAAJE0JgAw==,2,1,Morning,/games,home_&_garden
ZHwAAmVyTbUAAAANB2fNAw==,3,19,Evening,/beauty_&_fitness,business_&_industrial
ZHwAAmVyTbUAAAANB2fNAw==,5,14,Afternoon,/beauty_&_fitness,books_&_literature
ZHwAAmVyTbUAAAANB2fNAw==,1,10,Evening,/people_&_society,books_&_literature
ZHwAAmVyTbUAAAANB2fNAw==,6,15,Evening,/people_&_society,business_&_industrial
ZHwAAmVyTbUAAAANB2fNAw==,1,10,Evening,/beauty_&_fitness,books_&_literature
ZHwAAmWMsDIAAAAJAymgAw==,6,29,Evening,/online_communities,jobs_&_education
ZHwAAmWMsDIAAAAJAymgAw==,5,28,Morning,/online_communities,business_&_industrial
ZHwAAmWMsDIAAAAJAymgAw==,6,29,Evening,/internet_&_telecom,jobs_&_education
ZHwAAmWMsDIAAAAJAymgAw==,5,28,Morning,/internet_&_telecom,business_&_industrial
ZHwAAmWMsDIAAAAJAymgAw==,5,28,Morning,/internet_&_telecom,business_&_industrial
ZHwAAmWMsDIAAAAJAymgAw==,5,28,Morning,/internet_&_telecom,business_&_industrial
ZHwAB2OzZPQAAAAIfTesAw==,7,16,Morning,/games,hobbies_&_leisure
ZHwAB2OzZPQAAAAIfTesAw==,6,29,Evening,/sports,hobbies_&_leisure
ZHwAB2OzZPQAAAAIfTesAw==,2,25,Morning,/games,hobbies_&_leisure
ZHwAB2OzZPQAAAAIfTesAw==,6,15,Morning,/games,hobbies_&_leisure
ZHwAB2OzZPQAAAAIfTesAw==,2,25,Evening,/sports,news
ZHwAB2OzZPQAAAAIfTesAw==,2,25,Evening,/games,news
ZHwAB2Q5uAYAAAAJIxLUAw==,2,18,Evening,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Q5uAYAAAAJIxLUAw==,6,5,Afternoon,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Q5uAYAAAAJIxLUAw==,1,7,Morning,/autos_&_vehicles,sports
ZHwAB2Q5uAYAAAAJIxLUAw==,7,6,Afternoon,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Q5uAYAAAAJIxLUAw==,6,5,Afternoon,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Q5uAYAAAAJIxLUAw==,5,4,Morning,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Q5uAYAAAAJIxLUAw==,1,7,Evening,/food_&_drink,sports
ZHwAB2Q5uAYAAAAJIxLUAw==,5,4,Morning,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Q5uAYAAAAJIxLUAw==,4,20,Evening,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Q5uAYAAAAJIxLUAw==,2,18,Evening,/autos_&_vehicles,autos_&_vehicles
ZHwAB2Qq6mwAAAAIDCX/Aw==,5,14,Evening,/news,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,3,2,Afternoon,/sports,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,1,24,Evening,/sports,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,5,14,Evening,/news,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,2,1,Evening,/news,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,4,3,Afternoon,/news,internet_&_telecom
ZHwAB2Qq6mwAAAAIDCX/Aw==,2,8,Evening,/news,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,1,17,Evening,/news,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,2,25,Afternoon,/people_&_society,internet_&_telecom
ZHwAB2Qq6mwAAAAIDCX/Aw==,6,22,Evening,/news,news
ZHwAB2Qq6mwAAAAIDCX/Aw==,7,16,Afternoon,/shopping,news
ZHwAB2RJYaQAAAAIEY8kAw==,4,13,Evening,/health,health
ZHwAB2RJYaQAAAAIEY8kAw==,5,4,Evening,/health,real_estate
ZHwAB2RJYaQAAAAIEY8kAw==,1,31,Evening,/autos_&_vehicles,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,4,20,Evening,/sports,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,6,5,Evening,/health,real_estate
ZHwAB2RJYaQAAAAIEY8kAw==,5,4,Evening,/sports,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,7,30,Evening,/sports,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,1,31,Evening,/autos_&_vehicles,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,1,31,Evening,/autos_&_vehicles,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,7,9,Morning,/sports,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,5,4,Evening,/health,real_estate
ZHwAB2RJYaQAAAAIEY8kAw==,7,6,Evening,/health,real_estate
ZHwAB2RJYaQAAAAIEY8kAw==,6,5,Evening,/health,real_estate
ZHwAB2RJYaQAAAAIEY8kAw==,5,21,Evening,/health,health
ZHwAB2RJYaQAAAAIEY8kAw==,1,31,Evening,/autos_&_vehicles,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,2,11,Evening,/sports,computers_&_electronics
ZHwAB2RJYaQAAAAIEY8kAw==,5,4,Evening,/health,real_estate
ZHwAB2Rbg9kAAAAJGC1NAw==,7,6,Morning,/business_&_industrial,shopping
ZHwAB2Rbg9kAAAAJGC1NAw==,2,27,Evening,/beauty_&_fitness,shopping
ZHwAB2Rbg9kAAAAJGC1NAw==,7,6,Morning,/shopping,shopping
ZHwAB2Rbg9kAAAAJGC1NAw==,7,6,Morning,/shopping,shopping
ZHwAB2Rbg9kAAAAJGC1NAw==,7,6,Morning,/home_&_garden,shopping
ZHwAB2Rbg9kAAAAJGC1NAw==,3,12,Evening,/business_&_industrial,shopping
ZHwAB2Rbg9kAAAAJGC1NAw==,3,2,Evening,/computers_&_electronics,law_&_government
ZHwAB2Rbg9kAAAAJGC1NAw==,3,2,Evening,/computers_&_electronics,law_&_government
ZHwAB2Rek6QAAAAJRAfKAw==,7,11,Afternoon,/computers_&_electronics,business_&_industrial
ZHwAB2Rek6QAAAAJRAfKAw==,7,11,Afternoon,/business_&_industrial,business_&_industrial
ZHwAB2Rek6QAAAAJRAfKAw==,7,11,Evening,/computers_&_electronics,people_&_society
ZHwAB2Rek6QAAAAJRAfKAw==,7,11,Evening,/internet_&_telecom,people_&_society
ZHwAB2Rek6QAAAAJRAfKAw==,1,17,Evening,/business_&_industrial,business_&_industrial
ZHwAB2Rek6QAAAAJRAfKAw==,1,17,Evening,/home_&_garden,business_&_industrial
ZHwAB2SQ5XUAAAAKJVkcAw==,2,1,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,1,7,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,7,6,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,1,17,Evening,/food_&_drink,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,2,1,Evening,/food_&_drink,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,5,4,Evening,/news,news
ZHwAB2SQ5XUAAAAKJVkcAw==,5,4,Evening,/news,news
ZHwAB2SQ5XUAAAAKJVkcAw==,7,23,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,5,4,Evening,/food_&_drink,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,6,15,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,7,9,Afternoon,/food_&_drink,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,2,27,Evening,/food_&_drink,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,3,12,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,7,11,Afternoon,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,1,17,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,6,15,Evening,/news,news
ZHwAB2SQ5XUAAAAKJVkcAw==,7,23,Evening,/news,news
ZHwAB2SQ5XUAAAAKJVkcAw==,6,22,Evening,/food_&_drink,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,2,18,Evening,/news,shopping
ZHwAB2SQ5XUAAAAKJVkcAw==,5,28,Evening,/news,news
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/games,games
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/games,games
ZHwAB2SQ7qsAAAAKJ/DmAw==,5,4,Evening,/beauty_&_fitness,arts_&_entertainment
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/people_&_society,games
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/games,games
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/games,games
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/games,games
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/people_&_society,games
ZHwAB2SQ7qsAAAAKJ/DmAw==,2,27,Evening,/games,games
